"ch_version","name","description","allow_readonly"
"25.9.6.117","zeros","
                Generates a stream of zeros (a table with one column 'zero' of type 'UInt8') of specified size.
                This table function is used in performance tests, where you want to spend as little time as possible to data generation while testing some other parts of queries.
                In contrast to the `zeros_mt`, this table function is using single thread for data generation.
                Example:
                [example:1]
                This query will test the speed of `randomPrintableASCII` function using single thread.
                See also the `system.zeros_mt` table.",0
"25.9.6.117","input","",0
"25.9.6.117","mysql","",0
"25.9.6.117","odbc","",0
"25.9.6.117","generateSeries","",1
"25.9.6.117","mongodb","Allows get data from MongoDB collection.",0
"25.9.6.117","generate_series","",1
"25.9.6.117","prometheusQuery","Evaluates a prometheus query using data from a specified TimeSeries table.",0
"25.9.6.117","deltaLake","The table function can be used to read the DeltaLake table stored on S3, alias of deltaLakeS3.",0
"25.9.6.117","sqlite","",0
"25.9.6.117","gcs","The table function can be used to read the data stored on GCS.",0
"25.9.6.117","remoteSecure","",0
"25.9.6.117","numbers","",1
"25.9.6.117","azureBlobStorage","The table function can be used to read the data stored on Azure Blob Storage.",0
"25.9.6.117","prometheusQueryRange","Evaluates a prometheus query using data from a specified TimeSeries table over a range of timestamps.",0
"25.9.6.117","viewExplain","
                Returns result of EXPLAIN query.
                The function should not be called directly but can be invoked via `SELECT * FROM (EXPLAIN <query>)`.
                You can use this query to process the result of EXPLAIN further using SQL (e.g., in tests).
                Example:
                [example:1]
                ",0
"25.9.6.117","null","",1
"25.9.6.117","hudi","The table function can be used to read the Hudi table stored on object store.",0
"25.9.6.117","cosn","The table function can be used to read the data stored on COSN.",0
"25.9.6.117","s3","The table function can be used to read the data stored on AWS S3.",0
"25.9.6.117","remote","",0
