"ch_version","name","value","changed","description"
"18.14.17","fallback_to_stale_replicas_for_distributed_queries","1",0,"Suppose max_replica_delay_for_distributed_queries is set and all replicas for the queried table are stale. If this setting is enabled, the query will be performed anyway, otherwise the error will be reported."
"18.14.17","preferred_max_column_in_block_size_bytes","0",0,"Limit on max column size in block while reading. Helps to decrease cache misses count. Should be close to L2 cache size."
"18.14.17","insert_distributed_sync","0",0,"If setting is enabled, insert query into distributed waits until data will be sent to all nodes in cluster."
"18.14.17","insert_distributed_timeout","0",0,"Timeout for insert query into distributed. Setting is used only with insert_distributed_sync enabled. Zero value means no timeout."
"18.14.17","distributed_ddl_task_timeout","180",0,"Timeout for DDL query responses from all hosts in cluster. Negative value means infinite."
"18.14.17","stream_flush_interval_ms","7500",0,"Timeout for flushing data from streaming storages."
"18.14.17","format_schema","",0,"Schema identifier (used by schema-based formats)"
"18.14.17","insert_allow_materialized_columns","0",0,"If setting is enabled, Allow materialized columns in INSERT."
"18.14.17","http_connection_timeout","1",0,"HTTP connection timeout."
"18.14.17","http_send_timeout","1800",0,"HTTP send timeout"
"18.14.17","http_receive_timeout","1800",0,"HTTP receive timeout"
"18.14.17","optimize_throw_if_noop","0",0,"If setting is enabled and OPTIMIZE query didn't actually assign a merge then an explanatory exception is thrown"
"18.14.17","use_index_for_in_with_subqueries","1",0,"Try using an index if there is a subquery or a table expression on the right side of the IN operator."
"18.14.17","empty_result_for_aggregation_by_empty_set","0",0,"Return empty result when aggregating without keys on empty set."
"18.14.17","allow_distributed_ddl","1",0,"If it is set to true, then a user is allowed to executed distributed DDL queries."
"18.14.17","odbc_max_field_size","1024",0,"Max size of filed can be read from ODBC dictionary. Long strings are truncated."
"18.14.17","max_rows_to_read","0",0,"Limit on read rows from the most 'deep' sources. That is, only in the deepest subquery. When reading from a remote server, it is only checked on a remote server."
"18.14.17","max_bytes_to_read","0",0,"Limit on read bytes (after decompression) from the most 'deep' sources. That is, only in the deepest subquery. When reading from a remote server, it is only checked on a remote server."
"18.14.17","read_overflow_mode","throw",0,"What to do when the limit is exceeded."
"18.14.17","max_rows_to_group_by","0",0,""
"18.14.17","group_by_overflow_mode","throw",0,"What to do when the limit is exceeded."
"18.14.17","max_bytes_before_external_group_by","0",0,""
"18.14.17","max_rows_to_sort","0",0,""
"18.14.17","max_bytes_to_sort","0",0,""
"18.14.17","sort_overflow_mode","throw",0,"What to do when the limit is exceeded."
"18.14.17","max_bytes_before_external_sort","0",0,""
"18.14.17","max_bytes_before_remerge_sort","1000000000",0,"In case of ORDER BY with LIMIT, when memory usage is higher than specified threshold, perform additional steps of merging blocks before final merge to keep just top LIMIT rows."
"18.14.17","max_result_rows","0",0,"Limit on result size in rows. Also checked for intermediate data sent from remote servers."
"18.14.17","max_result_bytes","0",0,"Limit on result size in bytes (uncompressed). Also checked for intermediate data sent from remote servers."
"18.14.17","result_overflow_mode","throw",0,"What to do when the limit is exceeded."
"18.14.17","max_execution_time","0",0,""
"18.14.17","timeout_overflow_mode","throw",0,"What to do when the limit is exceeded."
"18.14.17","min_execution_speed","0",0,"In rows per second."
"18.14.17","timeout_before_checking_execution_speed","0",0,"Check that the speed is not too low after the specified time has elapsed."
"18.14.17","max_columns_to_read","0",0,""
"18.14.17","max_temporary_columns","0",0,""
"18.14.17","max_temporary_non_const_columns","0",0,""
"18.14.17","max_subquery_depth","100",0,""
"18.14.17","max_pipeline_depth","1000",0,""
"18.14.17","max_ast_depth","1000",0,"Maximum depth of query syntax tree. Checked after parsing."
"18.14.17","max_ast_elements","50000",0,"Maximum size of query syntax tree in number of nodes. Checked after parsing."
"18.14.17","max_expanded_ast_elements","500000",0,"Maximum size of query syntax tree in number of nodes after expansion of aliases and the asterisk."
"18.14.17","readonly","0",0,"0 - everything is allowed. 1 - only read requests. 2 - only read requests, as well as changing settings, except for the 'readonly' setting."
"18.14.17","max_rows_in_set","0",0,"Maximum size of the set (in number of elements) resulting from the execution of the IN section."
"18.14.17","max_bytes_in_set","0",0,"Maximum size of the set (in bytes in memory) resulting from the execution of the IN section."
"18.14.17","set_overflow_mode","throw",0,"What to do when the limit is exceeded."
"18.14.17","max_rows_in_join","0",0,"Maximum size of the hash table for JOIN (in number of rows)."
"18.14.17","max_bytes_in_join","0",0,"Maximum size of the hash table for JOIN (in number of bytes in memory)."
"18.14.17","join_overflow_mode","throw",0,"What to do when the limit is exceeded."
"18.14.17","max_rows_to_transfer","0",0,"Maximum size (in rows) of the transmitted external table obtained when the GLOBAL IN/JOIN section is executed."
"18.14.17","max_bytes_to_transfer","0",0,"Maximum size (in uncompressed bytes) of the transmitted external table obtained when the GLOBAL IN/JOIN section is executed."
"18.14.17","transfer_overflow_mode","throw",0,"What to do when the limit is exceeded."
"18.14.17","max_rows_in_distinct","0",0,"Maximum number of elements during execution of DISTINCT."
"18.14.17","max_bytes_in_distinct","0",0,"Maximum total size of state (in uncompressed bytes) in memory for the execution of DISTINCT."
"18.14.17","distinct_overflow_mode","throw",0,"What to do when the limit is exceeded."
"18.14.17","max_memory_usage","10000000000",1,"Maximum memory usage for processing of single query. Zero means unlimited."
"18.14.17","max_memory_usage_for_user","0",0,"Maximum memory usage for processing all concurrently running queries for the user. Zero means unlimited."
"18.14.17","max_memory_usage_for_all_queries","0",0,"Maximum memory usage for processing all concurrently running queries on the server. Zero means unlimited."
"18.14.17","max_network_bandwidth","0",0,"The maximum speed of data exchange over the network in bytes per second for a query. Zero means unlimited."
"18.14.17","max_network_bytes","0",0,"The maximum number of bytes (compressed) to receive or transmit over the network for execution of the query."
"18.14.17","max_network_bandwidth_for_user","0",0,"The maximum speed of data exchange over the network in bytes per second for all concurrently running user queries. Zero means unlimited."
"18.14.17","max_network_bandwidth_for_all_users","0",0,"The maximum speed of data exchange over the network in bytes per second for all concurrently running queries. Zero means unlimited."
"18.14.17","format_csv_delimiter",",",0,"The character to be considered as a delimiter in CSV data. If setting with a string, a string has to have a length of 1."
"18.14.17","format_csv_allow_single_quotes","1",0,"If it is set to true, allow strings in single quotes."
"18.14.17","format_csv_allow_double_quotes","1",0,"If it is set to true, allow strings in double quotes."
"18.14.17","enable_conditional_computation","0",0,"Enable conditional computations"
"18.14.17","date_time_input_format","basic",0,"Method to read DateTime from text input formats. Possible values: 'basic' and 'best_effort'."
"18.14.17","log_profile_events","1",0,"Log query performance statistics into the query_log and query_thread_log."
"18.14.17","log_query_settings","1",0,"Log query settings into the query_log."
"18.14.17","log_query_threads","1",0,"Log query threads into system.query_thread_log table. This setting have effect only when 'log_queries' is true."
"18.14.17","send_logs_level","none",0,"Send server text logs with specified minumum level to client. Valid values: 'trace', 'debug', 'information', 'warning', 'error', 'none'"
"18.14.17","enable_optimize_predicate_expression","0",0,"If it is set to true, optimize predicates to subqueries."
"18.14.17","low_cardinality_max_dictionary_size","8192",0,"Maximum size (in rows) of shared global dictionary for LowCardinality type."
"18.14.17","low_cardinality_use_single_dictionary_for_part","0",0,"LowCardinality type serialization setting. If is true, than will use additional keys when global dictionary overflows. Otherwise, will create several shared dictionaries."
"18.14.17","allow_experimental_low_cardinality_type","0",0,"Allows to create table with LowCardinality types."
"18.14.17","decimal_check_overflow","1",0,"Check overflow of decimal arithmetic/comparison operations"
"18.14.17","prefer_localhost_replica","1",0,"1 - always send query to local replica, if it exists. 0 - choose replica to send query between local and remote ones according to load_balancing"
"18.14.17","max_fetch_partition_retries_count","5",0,"Amount of retries while fetching partition from another host."
"18.14.17","asterisk_left_columns_only","0",0,"If it is set to true, the asterisk only return left of join query."
"18.14.17","http_max_multipart_form_data_size","1073741824",0,"Limit on size of multipart/form-data content. This setting cannot be parsed from URL parameters and should be set in user profile. Note that content is parsed and external tables are created in memory before start of query execution. And this is the only limit that has effect on that stage (limits on max memory usage and max execution time have no effect while reading HTTP form data)."
"18.14.17","calculate_text_stack_trace","1",0,"Calculate text stack trace in case of exceptions during query execution. This is the default. It requires symbol lookups that may slow down fuzzing tests when huge amount of wrong queries are executed. In normal cases you should not disable this option."
"18.14.17","allow_ddl","1",0,"If it is set to true, then a user is allowed to executed DDL queries."
"18.14.17","parallel_view_processing","0",0,"Enables pushing to attached views concurrently instead of sequentially."
"18.14.17","enable_debug_queries","0",0,"Enables debug queries such as AST."
