"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","returned_value","examples","introduced_in","categories"
"25.5.7.52","JSONDynamicPathsWithTypes",0,0,"","","System","
Returns the list of dynamic paths that are stored as separate subcolumns and their types in each row in JSON column.
","JSONDynamicPathsWithTypes(json)","- `json` — JSON column
","","Example:

```sql

CREATE TABLE test (json JSON(max_dynamic_paths=1)) ENGINE = Memory;
INSERT INTO test FORMAT JSONEachRow {""json"" : {""a"" : 42}}, {""json"" : {""b"" : ""Hello""}}, {""json"" : {""a"" : [1, 2, 3], ""c"" : ""2020-01-01""}}
SELECT json, JSONDynamicPathsWithTypes(json) FROM test;

```

Result:

```text

┌─json─────────────────────────────────┬─JSONDynamicPathsWithTypes(json)─┐
│ {""a"":""42""}                           │ {'a':'Int64'}                   │
│ {""b"":""Hello""}                        │ {}                              │
│ {""a"":[""1"",""2"",""3""],""c"":""2020-01-01""} │ {'a':'Array(Nullable(Int64))'}  │
└──────────────────────────────────────┴─────────────────────────────────┘

```
","","JSON"
"25.5.7.52","JSONDynamicPaths",0,0,"","","System","
Returns the list of dynamic paths that are stored as separate subcolumns in JSON column.
","JSONDynamicPaths(json)","- `json` — JSON column
","","Example:

```sql

CREATE TABLE test (json JSON(max_dynamic_paths=1)) ENGINE = Memory;
INSERT INTO test FORMAT JSONEachRow {""json"" : {""a"" : 42}}, {""json"" : {""b"" : ""Hello""}}, {""json"" : {""a"" : [1, 2, 3], ""c"" : ""2020-01-01""}}
SELECT json, JSONDynamicPaths(json) FROM test;

```

Result:

```text

┌─json─────────────────────────────────┬─JSONDynamicPaths(json)─┐
│ {""a"":""42""}                           │ ['a']                  │
│ {""b"":""Hello""}                        │ []                     │
│ {""a"":[""1"",""2"",""3""],""c"":""2020-01-01""} │ ['a']                  │
└──────────────────────────────────────┴────────────────────────┘

```
","","JSON"
"25.5.7.52","JSONAllPathsWithTypes",0,0,"","","System","
Returns the list of all paths and their data types stored in each row in JSON column.
","JSONAllPathsWithTypes(json)","- `json` — JSON column
","","Example:

```sql

CREATE TABLE test (json JSON(max_dynamic_paths=1)) ENGINE = Memory;
INSERT INTO test FORMAT JSONEachRow {""json"" : {""a"" : 42}}, {""json"" : {""b"" : ""Hello""}}, {""json"" : {""a"" : [1, 2, 3], ""c"" : ""2020-01-01""}}
SELECT json, JSONAllPathsWithTypes(json) FROM test;

```

Result:

```text

┌─json─────────────────────────────────┬─JSONAllPathsWithTypes(json)───────────────┐
│ {""a"":""42""}                           │ {'a':'Int64'}                             │
│ {""b"":""Hello""}                        │ {'b':'String'}                            │
│ {""a"":[""1"",""2"",""3""],""c"":""2020-01-01""} │ {'a':'Array(Nullable(Int64))','c':'Date'} │
└──────────────────────────────────────┴───────────────────────────────────────────┘

```
","","JSON"
"25.5.7.52","JSONAllPaths",0,0,"","","System","
Returns the list of all paths stored in each row in JSON column.
","JSONAllPaths(json)","- `json` — JSON column
","","Example:

```sql

CREATE TABLE test (json JSON(max_dynamic_paths=1)) ENGINE = Memory;
INSERT INTO test FORMAT JSONEachRow {""json"" : {""a"" : 42}}, {""json"" : {""b"" : ""Hello""}}, {""json"" : {""a"" : [1, 2, 3], ""c"" : ""2020-01-01""}}
SELECT json, JSONAllPaths(json) FROM test;

```

Result:

```text

┌─json─────────────────────────────────┬─JSONAllPaths(json)─┐
│ {""a"":""42""}                           │ ['a']              │
│ {""b"":""Hello""}                        │ ['b']              │
│ {""a"":[""1"",""2"",""3""],""c"":""2020-01-01""} │ ['a','c']          │
└──────────────────────────────────────┴────────────────────┘

```
","","JSON"
"25.5.7.52","generateSerialID",0,0,"","","System","
Generates and returns sequential numbers starting from the previous counter value.
This function takes a constant string argument - a series identifier.

The server should be configured with Keeper.
The series are stored in Keeper nodes under the path, which can be configured in `series_keeper_path` in the server configuration.
","generateSerialID('series_identifier')","- `series_identifier` — Series identifier, (a short constant String)
","Sequential numbers starting from the previous counter value","first call:

```sql
SELECT generateSerialID('id1')
```

Result:

```text

┌─generateSerialID('id1')──┐
│                        1 │
└──────────────────────────┘
```
second call:

```sql
SELECT generateSerialID('id1')
```

Result:

```text

┌─generateSerialID('id1')──┐
│                        2 │
└──────────────────────────┘
```
column call:

```sql
SELECT *, generateSerialID('id1') FROM test_table
```

Result:

```text

┌─CounterID─┬─UserID─┬─ver─┬─generateSerialID('id1')──┐
│         1 │      3 │   3 │                        3 │
│         1 │      1 │   1 │                        4 │
│         1 │      2 │   2 │                        5 │
│         1 │      5 │   5 │                        6 │
│         1 │      4 │   4 │                        7 │
└───────────┴────────┴─────┴──────────────────────────┘
                  
```
","","Other"
"25.5.7.52","polygonsDistanceCartesian",0,0,"","","System","","","","","","",""
"25.5.7.52","bitShiftLeft",0,0,"","","System","","","","","","",""
"25.5.7.52","ngramSearchCaseInsensitiveUTF8",0,0,"","","System","","","","","","",""
"25.5.7.52","ngramSearchCaseInsensitive",0,0,"","","System","","","","","","",""
"25.5.7.52","ngramDistance",0,0,"","","System","","","","","","",""
"25.5.7.52","__bitBoolMaskOr",0,0,"","","System","","","","","","",""
"25.5.7.52","extractAllGroupsVertical",0,0,"","","System","","","","","","",""
"25.5.7.52","getTypeSerializationStreams",0,0,"","","System","","","","","","",""
"25.5.7.52","gcd",0,0,"","","System","
    Returns the greatest common divisor of two values a and b.

    An exception is thrown when dividing by zero or when dividing a minimal
    negative number by minus one.
    ","gcd(x, y)","- `x` — First integer
- `y` — Second integer
","The greatest common divisor of `x` and `y`.",":

```sql
SELECT gcd(12, 18)
```

Result:

```text
6
```
","1.1","Arithmetic"
"25.5.7.52","toIntervalHour",0,0,"","","System","","","","","","",""
"25.5.7.52","toIntervalMinute",0,0,"","","System","","","","","","",""
"25.5.7.52","toIntervalMillisecond",0,0,"","","System","","","","","","",""
"25.5.7.52","parseDateTime64BestEffortUSOrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","parseDateTime64BestEffortUS",0,0,"","","System","","","","","","",""
"25.5.7.52","parseDateTime64BestEffortOrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","parseDateTime64BestEffort",0,0,"","","System","","","","","","",""
"25.5.7.52","parseDateTime32BestEffort",0,0,"","","System","","","","","","",""
"25.5.7.52","detectProgrammingLanguage",0,0,"","","System","","","","","","",""
"25.5.7.52","parseDateTimeBestEffortUSOrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","parseDateTimeBestEffortOrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","parseDateTimeBestEffortOrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","toIPv6OrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","toUUIDOrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","toDecimal64OrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","toDecimal32OrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","toDateTimeOrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","toDateOrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","toBFloat16OrNull",0,0,"","","System","
Converts String to Nullable(BFloat16).

If the string does not represent a floating point value, the function returns NULL.

The function allows a silent loss of precision while converting from the string representation. In that case, it will return the truncated result.

Example of successful conversion:
[example:typical]

Examples of not successful conversion:
[example:invalid1]
[example:invalid2]

Example of a loss of precision:
[example:precision]
","","","","typical:

```sql
SELECT toBFloat16OrNull('12.3');
```

Result:

```text
12.3125
```
invalid1:

```sql
SELECT toBFloat16OrNull('abc');
```

Result:

```text
NULL
```
invalid2:

```sql
SELECT toBFloat16OrNull(' 1');
```

Result:

```text
NULL
```
precision:

```sql
SELECT toBFloat16OrNull('12.3456789');
```

Result:

```text
12.375
```
","","Type Conversion"
"25.5.7.52","toInt128OrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","UUIDv7ToDateTime",0,0,"","","System","
This function extracts the timestamp from a UUID and returns it as a DateTime64(3) typed value.
The function expects the UUID having version 7 to be provided as the first argument.
An optional second argument can be passed to specify a timezone for the timestamp.
","","","","uuid:

```sql
select UUIDv7ToDateTime(generateUUIDv7())
```

Result:

```text

```
uuid:

```sql
select generateUUIDv7() as uuid, UUIDv7ToDateTime(uuid), UUIDv7ToDateTime(uuid, 'America/New_York')
```

Result:

```text

```
","","UUID"
"25.5.7.52","toInt64OrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","parseDateTimeBestEffortUSOrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","toInt32OrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","toUInt128OrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","toUInt64OrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","hiveHash",0,0,"","","System","","","","","","",""
"25.5.7.52","toUInt8OrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","toDecimal256OrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","toDecimal64OrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","toDecimal32OrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","toDateTimeOrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","toDate32OrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","toDateOrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","toFloat64OrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","toBFloat16OrZero",0,0,"","","System","
Converts String to BFloat16.

If the string does not represent a floating point value, the function returns zero.

The function allows a silent loss of precision while converting from the string representation. In that case, it will return the truncated result.

Example of successful conversion:
[example:typical]

Examples of not successful conversion:
[example:invalid1]
[example:invalid2]

Example of a loss of precision:
[example:precision]
","","","","typical:

```sql
SELECT toBFloat16OrZero('12.3');
```

Result:

```text
12.3125
```
invalid1:

```sql
SELECT toBFloat16OrZero('abc');
```

Result:

```text
0
```
invalid2:

```sql
SELECT toBFloat16OrZero(' 1');
```

Result:

```text
0
```
precision:

```sql
SELECT toBFloat16OrZero('12.3456789');
```

Result:

```text
12.375
```
","","Type Conversion"
"25.5.7.52","toInt128OrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","toInt8OrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","toUInt128OrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","toUInt32OrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","toIPv6",0,0,"","","System","","","","","","",""
"25.5.7.52","toIPv4",0,0,"","","System","","","","","","",""
"25.5.7.52","toDateTime",0,0,"","","System","","","","","","",""
"25.5.7.52","toDate32",0,0,"","","System","","","","","","",""
"25.5.7.52","DATE",0,1,"","","System","","","","","","",""
"25.5.7.52","toDate",0,0,"","","System","","","","","","",""
"25.5.7.52","toDecimal128",0,0,"","","System","","","","","","",""
"25.5.7.52","toDecimal32",0,0,"","","System","","","","","","",""
"25.5.7.52","toFloat64",0,0,"","","System","","","","","","",""
"25.5.7.52","toFloat32",0,0,"","","System","","","","","","",""
"25.5.7.52","toBFloat16",0,0,"","","System","
Converts Float32 to BFloat16 with losing the precision.

Example:
[example:typical]
","","","","typical:

```sql
SELECT toBFloat16(12.3::Float32);
```

Result:

```text
12.3125
```
","","Type Conversion"
"25.5.7.52","toInt128",0,0,"","","System","","","","","","",""
"25.5.7.52","toInt64",0,0,"","","System","","","","","","",""
"25.5.7.52","toInt32",0,0,"","","System","","","","","","",""
"25.5.7.52","toInt16",0,0,"","","System","","","","","","",""
"25.5.7.52","toUInt64",0,0,"","","System","","","","","","",""
"25.5.7.52","formatDateTimeInJodaSyntax",0,0,"","","System","","","","","","",""
"25.5.7.52","sipHash128Keyed",0,0,"","","System","","","","","","",""
"25.5.7.52","addMicroseconds",0,0,"","","System","","","","","","",""
"25.5.7.52","formatDateTime",0,0,"","","System","","","","","","",""
"25.5.7.52","bitmapContains",0,0,"","","System","","","","","","",""
"25.5.7.52","bitmapXor",0,0,"","","System","","","","","","",""
"25.5.7.52","bitmapOr",0,0,"","","System","","","","","","",""
"25.5.7.52","bitmapAnd",0,0,"","","System","","","","","","",""
"25.5.7.52","bitmapAndnotCardinality",0,0,"","","System","","","","","","",""
"25.5.7.52","bitmapOrCardinality",0,0,"","","System","","","","","","",""
"25.5.7.52","bitmapAndCardinality",0,0,"","","System","","","","","","",""
"25.5.7.52","bitmapCardinality",0,0,"","","System","","","","","","",""
"25.5.7.52","bitmapBuild",0,0,"","","System","","","","","","",""
"25.5.7.52","blockSize",0,0,"","","System","","","","","","",""
"25.5.7.52","isNotNull",0,0,"","","System","","","","","","",""
"25.5.7.52","seriesPeriodDetectFFT",0,0,"","","System","
Finds the period of the given time series data using FFT
FFT - Fast Fourier transform (https://en.wikipedia.org/wiki/Fast_Fourier_transform)

**Syntax**

```sql
seriesPeriodDetectFFT(series);
```

**Arguments**

- `series` - An array of numeric values

**Returned value**

- A real value equal to the period of time series
- Returns NAN when number of data points are less than four.

Type: [Float64](../../sql-reference/data-types/float.md).

**Examples**

Query:

```sql
SELECT seriesPeriodDetectFFT([1, 4, 6, 1, 4, 6, 1, 4, 6, 1, 4, 6, 1, 4, 6, 1, 4, 6, 1, 4, 6]) AS print_0;
```

Result:

```text
┌───────────print_0──────┐
│                      3 │
└────────────────────────┘
```

```sql
SELECT seriesPeriodDetectFFT(arrayMap(x -> abs((x % 6) - 3), range(1000))) AS print_0;
```

Result:

```text
┌─print_0─┐
│       6 │
└─────────┘
```
","","","","","","Time Series"
"25.5.7.52","alphaTokens",0,0,"","","System","","","","","","",""
"25.5.7.52","toIPv6OrZero",0,0,"","","System","","","","","","",""
"25.5.7.52","sparseGramsHashesUTF8",0,0,"","","System","Finds hashes of all substrings of a given string that have a length of at least `n`,
where the hashes of the (n-1)-grams at the borders of the substring
are strictly greater than those of any (n-1)-gram inside the substring.","","- `s` — An input string
- `min_ngram_length` — The minimum length of extracted ngram. The default and minimal value is 3
- `max_ngram_length` — The maximum length of extracted ngram. The default value is 100. Should be not less than 'min_ngram_length'
","An array of selected substrings hashes","","","String"
"25.5.7.52","sparseGramsHashes",0,0,"","","System","Finds hashes of all substrings of a given string that have a length of at least `n`,
where the hashes of the (n-1)-grams at the borders of the substring
are strictly greater than those of any (n-1)-gram inside the substring.","","- `s` — An input string
- `min_ngram_length` — The minimum length of extracted ngram. The default and minimal value is 3
- `max_ngram_length` — The maximum length of extracted ngram. The default value is 100. Should be not less than 'min_ngram_length'
","An array of selected substrings hashes","","","String"
"25.5.7.52","sparseGramsUTF8",0,0,"","","System","Finds all substrings of a given string that have a length of at least `n`,
where the hashes of the (n-1)-grams at the borders of the substring
are strictly greater than those of any (n-1)-gram inside the substring.","","- `s` — An input string
- `min_ngram_length` — The minimum length of extracted ngram. The default and minimal value is 3
- `max_ngram_length` — The maximum length of extracted ngram. The default value is 100. Should be not less than 'min_ngram_length'
","An array of selected substrings","","","String"
"25.5.7.52","h3GetIndexesFromUnidirectionalEdge",0,0,"","","System","","","","","","",""
"25.5.7.52","multiSearchAllPositionsCaseInsensitiveUTF8",0,0,"","","System","","","","","","",""
"25.5.7.52","unbin",0,1,"","","System","","","","","","",""
"25.5.7.52","unhex",0,1,"","","System","","","","","","",""
"25.5.7.52","hex",0,1,"","","System","","","","","","",""
"25.5.7.52","detectTonality",0,0,"","","System","","","","","","",""
"25.5.7.52","bitXor",0,0,"","","System","","","","","","",""
"25.5.7.52","round",0,1,"","","System","","","","","","",""
"25.5.7.52","hasTokenCaseInsensitiveOrNull",0,1,"","","System","Performs case insensitive lookup of needle in haystack using tokenbf_v1 index. Returns null if needle is ill-formed.","","","","","","String Search"
"25.5.7.52","hasTokenCaseInsensitive",0,1,"","","System","Performs case insensitive lookup of needle in haystack using tokenbf_v1 index.","","","","","","String Search"
"25.5.7.52","extractGroups",0,0,"","","System","","","","","","",""
"25.5.7.52","transactionLatestSnapshot",0,0,"","","System","","","","","","",""
"25.5.7.52","transactionID",0,0,"","","System","","","","","","",""
"25.5.7.52","bitCount",0,0,"","","System","","","","","","",""
"25.5.7.52","SHA512_256",0,0,"","","System","Calculates the SHA512_256 hash of the given string.","SELECT SHA512_256(s);","- `s` — The input [String](../../sql-reference/data-types/string.md).
","The SHA512_256 hash of the given input string returned as a [FixedString](../../sql-reference/data-types/fixedstring.md).",":

```sql
SELECT HEX(SHA512_256('abc'));
```

Result:

```text

┌─hex(SHA512_256('abc'))───────────────────────────────────────────┐
│ 53048E2681941EF99B2E29B76B4C7DABE4C2D0C634FC6D46E0E2F13107E7AF23 │
└──────────────────────────────────────────────────────────────────┘
            
```
","","Hash"
"25.5.7.52","SHA384",0,0,"","","System","Calculates the SHA384 hash of the given string.","SELECT SHA384(s);","- `s` — The input [String](../../sql-reference/data-types/string.md).
","The SHA384 hash of the given input string returned as a [FixedString](../../sql-reference/data-types/fixedstring.md).",":

```sql
SELECT HEX(SHA384('abc'));
```

Result:

```text

┌─hex(SHA384('abc'))───────────────────────────────────────────────────────────────────────────────┐
│ CB00753F45A35E8BB5A03D699AC65007272C32AB0EDED1631A8B605A43FF5BED8086072BA1E7CC2358BAECA134C825A7 │
└──────────────────────────────────────────────────────────────────────────────────────────────────┘
            
```
","","Hash"
"25.5.7.52","MD5",0,0,"","","System","Calculates the MD5 hash of the given string.","SELECT MD5(s);","- `s` — The input [String](../../sql-reference/data-types/string.md).
","The MD5 hash of the given input string returned as a [FixedString(16)](../../sql-reference/data-types/fixedstring.md).",":

```sql
SELECT HEX(MD5('abc'));
```

Result:

```text

┌─hex(MD5('abc'))──────────────────┐
│ 900150983CD24FB0D6963F7D28E17F72 │
└──────────────────────────────────┘
            
```
","","Hash"
"25.5.7.52","polygonsEqualsCartesian",0,0,"","","System","","","","","","",""
"25.5.7.52","geoToH3",0,0,"","","System","","","","","","",""
"25.5.7.52","intExp10",0,0,"","","System","","","","","","",""
"25.5.7.52","toInt16OrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","timeSlots",0,0,"","","System","","","","","","",""
"25.5.7.52","char",0,1,"","","System","","","","","","",""
"25.5.7.52","addDays",0,0,"","","System","","","","","","",""
"25.5.7.52","regexpQuoteMeta",0,0,"","","System","","","","","","",""
"25.5.7.52","toUTCTimestamp",0,0,"","","System","","","","","","",""
"25.5.7.52","cbrt",0,0,"","","System","","","","","","",""
"25.5.7.52","JSONExtractKeys",0,0,"","","System","","","","","","",""
"25.5.7.52","JSONExtractKeysAndValuesRaw",0,0,"","","System","","","","","","",""
"25.5.7.52","toUInt16OrNull",0,0,"","","System","","","","","","",""
"25.5.7.52","JSONExtractRaw",0,0,"","","System","","","","","","",""
"25.5.7.52","JSONExtractString",0,0,"","","System","","","","","","",""
"25.5.7.52","arrayReduce",0,0,"","","System","","","","","","",""
"25.5.7.52","JSONExtractUInt",0,0,"","","System","","","","","","",""
"25.5.7.52","JSONType",0,0,"","","System","","","","","","",""
"25.5.7.52","bitmapMin",0,0,"","","System","","","","","","",""
"25.5.7.52","JSONKey",0,0,"","","System","","","","","","",""
"25.5.7.52","extract",0,0,"","","System","","","","","","",""
"25.5.7.52","JSONLength",0,0,"","","System","","","","","","",""
"25.5.7.52","isValidJSON",0,0,"","","System","","","","","","",""
"25.5.7.52","JSONHas",0,0,"","","System","","","","","","",""
"25.5.7.52","SHA256",0,0,"","","System","Calculates the SHA256 hash of the given string.","SELECT SHA256(s);","- `s` — The input [String](../../sql-reference/data-types/string.md).
","The SHA256 hash of the given input string returned as a [FixedString](../../sql-reference/data-types/fixedstring.md).",":

```sql
SELECT HEX(SHA256('abc'));
```

Result:

```text

┌─hex(SHA256('abc'))───────────────────────────────────────────────┐
│ BA7816BF8F01CFEA414140DE5DAE2223B00361A396177A9CB410FF61F20015AD │
└──────────────────────────────────────────────────────────────────┘
            
```
","","Hash"
"25.5.7.52","h3Distance",0,0,"","","System","","","","","","",""
"25.5.7.52","extractAllGroupsHorizontal",0,0,"","","System","","","","","","",""
"25.5.7.52","reverse",0,1,"","","System","","","","","","",""
"25.5.7.52","simpleJSONHas",0,0,"","","System","Checks whether there is a field named field_name.  The result is UInt8.","simpleJSONHas(json, field_name)","- `json` — The JSON in which the field is searched for. String.
- `field_name` — The name of the field to search for. String literal.
","It returns 1 if the field exists, 0 otherwise.","simple:

```sql
CREATE TABLE jsons
(
    json String
)
ENGINE = Memory;

INSERT INTO jsons VALUES ('{""foo"":""true"",""qux"":1}');

SELECT simpleJSONHas(json, 'foo') FROM jsons;
SELECT simpleJSONHas(json, 'bar') FROM jsons;
```

Result:

```text
1
0
```
","","JSON"
"25.5.7.52","arrayPartialReverseSort",0,0,"","","System","
This function is the same as `arrayReverseSort` but with an additional `limit` argument allowing partial sorting.

:::tip
To retain only the sorted elements use `arrayResize`.
:::
    ","arrayPartialReverseSort([f,] arr [, arr1, ... ,arrN], limit)","- `f(arr[, arr1, ... ,arrN])` — The lambda function to apply to elements of array `x`.
- `arr` — Array to be sorted. [`Array(T)`](/sql-reference/data-types/array).
- `arr1, ... ,arrN` — N additional arrays, in the case when `f` accepts multiple arguments. [`Array(T)`](/sql-reference/data-types/array).
- `limit` — Index value up until which sorting will occur. [`(U)Int*`](/sql-reference/data-types/int-uint)`]
","
Returns an array of the same size as the original array where elements in the range `[1..limit]` are sorted
in descending order. The remaining elements `(limit..N]` are in an unspecified order.
    ","simple_int:

```sql
SELECT arrayPartialReverseSort(2, [5, 9, 1, 3])
```

Result:

```text
[9,5,1,3]
```
simple_string:

```sql
SELECT arrayPartialReverseSort(2, ['expenses','lasso','embolism','gladly'])
```

Result:

```text
['lasso','gladly','expenses','embolism']
```
retain_sorted:

```sql
SELECT arrayResize(arrayPartialReverseSort(2, [5, 9, 1, 3]), 2)
```

Result:

```text
[9,5]
```
lambda_simple:

```sql
SELECT arrayPartialReverseSort((x) -> -x, 2, [5, 9, 1, 3])
```

Result:

```text
[1,3,5,9]
```
lambda_complex:

```sql
SELECT arrayPartialReverseSort((x, y) -> -y, 1, [0, 1, 2], [1, 2, 3]) as res
```

Result:

```text
[0,1,2]
```
","23.2","Arrays"
"25.5.7.52","toHour",0,0,"","","System","","","","","","",""
"25.5.7.52","arrayPartialSort",0,0,"","","System","
This function is the same as `arraySort` but with an additional `limit` argument allowing partial sorting.

:::tip
To retain only the sorted elements use `arrayResize`.
:::
    ","arrayPartialSort([f,] arr [, arr1, ... ,arrN], limit)","- `f(arr[, arr1, ... ,arrN])` — The lambda function to apply to elements of array `x`.
- `arr` — Array to be sorted. [`Array(T)`](/sql-reference/data-types/array).
- `arr1, ... ,arrN` — N additional arrays, in the case when `f` accepts multiple arguments. [`Array(T)`](/sql-reference/data-types/array).
- `limit` — Index value up until which sorting will occur. [`(U)Int*`](/sql-reference/data-types/int-uint)`]
","
Returns an array of the same size as the original array where elements in the range `[1..limit]` are sorted
in ascending order. The remaining elements `(limit..N]` are in an unspecified order.
    ","simple_int:

```sql
SELECT arrayPartialSort(2, [5, 9, 1, 3])
```

Result:

```text
[1,3,5,9]
```
simple_string:

```sql
SELECT arrayPartialSort(2, ['expenses','lasso','embolism','gladly'])
```

Result:

```text
['embolism','expenses','gladly','lasso']
```
retain_sorted:

```sql
SELECT arrayResize(arrayPartialSort(2, [5, 9, 1, 3]), 2)
```

Result:

```text
[1,3]
```
lambda_simple:

```sql
SELECT arrayPartialSort((x) -> -x, 2, [5, 9, 1, 3])
```

Result:

```text
[9,5,1,3]
```
lambda_complex:

```sql
SELECT arrayPartialSort((x, y) -> -y, 1, [0, 1, 2], [1, 2, 3]) as res
```

Result:

```text
[2,1,0]
```
","23.2","Arrays"
"25.5.7.52","bitRotateRight",0,0,"","","System","","","","","","",""
"25.5.7.52","arrayReverseSort",0,0,"","","System","
Sorts the elements of an array in descending order.
If a function `f` is specified, the provided array is sorted according to the result
of the function applied to the elements of the array, and then the sorted array is reversed.
If `f` accepts multiple arguments, the `arrayReverseSort` function is passed several arrays that
the arguments of `func` will correspond to.

If the array to sort contains `-Inf`, `NULL`, `NaN`, or `Inf` they will be sorted in the following order:

1. `-Inf`
2. `Inf`
3. `NaN`
4. `NULL`

`arrayReverseSort` is a [higher-order function](/sql-reference/functions/overview#higher-order-functions).
    ","arrayReverseSort([f,] arr [, arr1, ... ,arrN)","- `f(y1[, y2 ... yN])` — The lambda function to apply to elements of array `x`.
- `arr` — An array to be sorted. [`Array(T)`](/sql-reference/data-types/array)
- `arr1, ..., yN` — Optional. N additional arrays, in the case when `f` accepts multiple arguments.
","
Returns the array `x` sorted in descending order if no lambda function is provided, otherwise
it returns an array sorted according to the logic of the provided lambda function, and then reversed. [`Array(T)`](/sql-reference/data-types/array).
    ","Example 1:

```sql
SELECT arrayReverseSort((x, y) -> y, [4, 3, 5], ['a', 'b', 'c']) AS res;
```

Result:

```text
[5,3,4]
```
Example 2:

```sql
SELECT arrayReverseSort((x, y) -> -y, [4, 3, 5], [1, 2, 3]) AS res;
```

Result:

```text
[4,3,5]
```
","1.1","Arrays"
